"TID","NOTRANS","TGLORDER","TGLTRANS","TGLESTIMASI","KODE","JENIS","KODEKARYAWAN","KODESALES","KODEPELANGGAN","KODEPEMASOK","CATATAN","JMLTRANS","DISKONPERSEN","DISKONNILAI","BIAYA","TOTALNILAIBELI","TOTALTRANS","JMLBAYAR","SISA","CARABAYAR","KARTU","NOREFKARTU","STATUS","NOREF","POSTED","JNSSTOK","BAYARLAIN1","BAYARLAIN2","KETBAYARLAIN1","KETBAYARLAIN2","TAHUN","BULAN","TGLJTHTEMPO","TGLUPLOAD","TGLUPDATE","JAMUPLOAD","JAMUPDATE","DP"
656,SO2509-00057,2025-09-23,,2025-09-23,SO,Sales Order,E002,"",C2509010,,"",118400.0,0.00,0.0,0.0,0.0,118400.0,0.0,-118400.0,,,,4,,0,,0.0,0.0,,,"2025","09",,,,,,0.0
657,TJ2509-00053,,2025-09-23,,TJ,Sales,E002,"",C2509010,,"",118400.0,0.00,0.0,0.0,88060.0,118400.0,118400.0,0.0,Tunai,,,4,SO2509-00057,0,Keluar,0.0,0.0,,,"2025","09",2025-09-23,,,,,0.0
658,TJ2509-00054,,2025-09-23,,TJ,Sales,E002,"",C2509008,,"",65000.0,0.00,0.0,0.0,0.0,65000.0,65000.0,0.0,Tunai,,,4,SO2509-00042,0,Keluar,0.0,0.0,,,"2025","09",2025-09-23,,,,,0.0
659,SO2509-00058,2025-09-23,,2025-09-23,SO,Sales Order,E002,"",C2509003,,"",14750000,0.00,0.0,0.0,0.0,14750000,0.0,-13774510,,,,4,,0,,0.0,0.0,,,"2025","09",,,,,,975490.0
660,SO2509-00059,2025-09-23,,2025-09-23,SO,Sales Order,E002,"",C2507018,,"",16000.0,0.00,0.0,0.0,0.0,16000.0,0.0,-16000.0,,,,4,,0,,0.0,0.0,,,"2025","09",,,,,,0.0
661,TJ2509-00055,,2025-09-23,,TJ,Sales,E002,"",C2507018,,"",16000.0,0.00,0.0,0.0,11900.0,16000.0,16000.0,0.0,Tunai,,,4,SO2509-00059,0,Keluar,0.0,0.0,,,"2025","09",2025-09-23,,,,,0.0
662,SO2509-00060,2025-09-24,,2025-09-24,SO,Sales Order,E002,"",C2507015,,"",335400.0,0.00,0.0,0.0,0.0,335400.0,0.0,-335400.0,,,,4,,0,,0.0,0.0,,,"2025","09",,,,,,0.0
664,TJ2509-00056,,2025-09-24,,TJ,Sales,E002,"",C2507015,,"",335400.0,0.00,0.0,0.0,71250.0,335400.0,335400.0,0.0,Tunai,,,4,SO2509-00060,0,Keluar,0.0,0.0,,,"2025","09",2025-09-24,,,,,0.0
665,TJ2509-00057,,2025-09-24,,TJ,Sales,E002,"",C2507017,,"",16000.0,0.00,0.0,0.0,0.0,16000.0,16000.0,0.0,Tunai,,,4,SO2509-00043,0,Keluar,0.0,0.0,,,"2025","09",2025-09-24,,,,,0.0
666,SO2509-00061,2025-09-26,,2025-09-26,SO,Sales Order,E002,"",C2507015,,"",765600.0,0.00,0.0,0.0,0.0,765600.0,0.0,-765600.0,,,,4,,0,,0.0,0.0,,,"2025","09",,,,,,0.0
667,SO2509-00062,2025-09-26,,2025-09-26,SO,Sales Order,E002,"",C2507012,,"",11737600,0.00,0.0,0.0,0.0,11737600,0.0,-11737600,,,,4,,0,,0.0,0.0,,,"2025","09",,,,,,0.0
668,SO2509-00063,2025-09-26,,2025-09-26,SO,Sales Order,E002,"",C2509011,,"",144000.0,0.00,0.0,0.0,0.0,144000.0,0.0,-144000.0,,,,4,,0,,0.0,0.0,,,"2025","09",,,,,,0.0
669,SO2509-00064,2025-09-26,,2025-09-26,SO,Sales Order,E002,"",C2509003,,"",252000.0,0.00,0.0,0.0,0.0,252000.0,0.0,-252000.0,,,,4,,0,,0.0,0.0,,,"2025","09",,,,,,0.0
670,SO2509-00065,2025-09-26,,2025-09-26,SO,Sales Order,E002,"",C2509012,,"",100000.0,0.00,0.0,0.0,0.0,100000.0,0.0,-100000.0,,,,4,,0,,0.0,0.0,,,"2025","09",,,,,,0.0
671,SO2509-00066,2025-09-26,,2025-09-26,SO,Sales Order,E002,"",C2507018,,"",332800.0,0.00,0.0,0.0,0.0,332800.0,0.0,-332800.0,,,,4,,0,,0.0,0.0,,,"2025","09",,,,,,0.0
672,TJ2509-00058,,2025-09-27,,TJ,Sales,E002,"",C2509012,,"",100000.0,0.00,0.0,0.0,0.0,100000.0,100000.0,0.0,Tunai,,,4,SO2509-00065,0,Keluar,0.0,0.0,,,"2025","09",2025-09-27,,,,,0.0
673,TJ2509-00059,,2025-09-27,,TJ,Sales,E002,"",C2507018,,"",332800.0,0.00,0.0,0.0,123760.0,332800.0,332800.0,0.0,Tunai,,,4,SO2509-00066,0,Keluar,0.0,0.0,,,"2025","09",2025-09-27,,,,,0.0
674,TJ2509-00060,,2025-09-27,,TJ,Sales,E002,"",C2509011,,"",144000.0,0.00,0.0,0.0,60000.0,144000.0,144000.0,0.0,Tunai,,,4,SO2509-00063,0,Keluar,0.0,0.0,,,"2025","09",2025-10-26,,,,,0.0
675,SO2509-00067,2025-09-27,,2025-09-27,SO,Sales Order,E002,"",C2507015,,"",204000.0,0.00,0.0,0.0,0.0,204000.0,0.0,-204000.0,,,,4,,0,,0.0,0.0,,,"2025","09",,,,,,0.0
676,TJ2509-00061,,2025-09-27,,TJ,Sales,E002,"",C2507015,,"",204000.0,0.00,0.0,0.0,0.0,204000.0,204000.0,0.0,Tunai,,,4,SO2509-00067,0,Keluar,0.0,0.0,,,"2025","09",2025-09-27,,,,,0.0
677,SO2509-00068,2025-09-29,,2025-09-29,SO,Sales Order,E002,"",C2509001,,"",220000.0,0.00,0.0,0.0,0.0,220000.0,0.0,-220000.0,,,,4,,0,,0.0,0.0,,,"2025","09",,,,,,0.0
678,SO2509-00069,2025-09-29,,2025-09-29,SO,Sales Order,E002,"",C2507015,,"",128832.0,0.00,0.0,0.0,0.0,128832.0,0.0,-128832.0,,,,4,,0,,0.0,0.0,,,"2025","09",,,,,,0.0
679,TJ2509-00062,,2025-09-29,,TJ,Sales,E002,"",C2507015,,"",124800.0,0.00,0.0,0.0,21420.0,124800.0,124800.0,0.0,Tunai,,,4,SO2509-00056,0,Keluar,0.0,0.0,,,"2025","09",2025-09-29,,,,,0.0
680,TJ2509-00063,,2025-09-29,,TJ,Sales,E002,"",C2507015,,"",765600.0,0.00,0.0,0.0,158865.0,765600.0,765600.0,0.0,Tunai,,,4,SO2509-00061,0,Keluar,0.0,0.0,,,"2025","09",2025-09-29,,,,,0.0
681,TJ2509-00064,,2025-09-29,,TJ,Sales,E002,"",C2507015,,"",128832.0,0.00,0.0,0.0,47909.4,128832.0,128832.0,0.0,Tunai,,,4,SO2509-00069,0,Keluar,0.0,0.0,,,"2025","09",2025-09-29,,,,,0.0
682,SO2509-00070,2025-09-29,,2025-09-29,SO,Sales Order,E002,"",C2509002,,"",355200.0,0.00,0.0,0.0,0.0,355200.0,0.0,-355200.0,,,,4,,0,,0.0,0.0,,,"2025","09",,,,,,0.0
683,SO2509-00071,2025-09-29,,2025-09-29,SO,Sales Order,E002,"",C2507015,,"",694170.0,0.00,0.0,0.0,0.0,694170.0,0.0,-694170.0,,,,4,,0,,0.0,0.0,,,"2025","09",,,,,,0.0
684,TJ2509-00065,,2025-09-29,,TJ,Sales,E002,"",C2507015,,"",694170.0,0.00,0.0,0.0,0.0,694170.0,694170.0,0.0,Tunai,,,4,SO2509-00071,0,Keluar,0.0,0.0,,,"2025","09",2025-09-29,,,,,0.0
685,TJ2509-00066,,2025-09-29,,TJ,Sales,E002,"",C2509002,,"",355200.0,0.00,0.0,0.0,0.0,355200.0,355200.0,0.0,Tunai,,,4,SO2509-00070,0,Keluar,0.0,0.0,,,"2025","09",2025-09-29,,,,,0.0
686,SO2509-00072,2025-09-29,,2025-09-29,SO,Sales Order,E002,"",C2509002,,"",345384.0,0.00,0.0,0.0,0.0,345384.0,0.0,-345384.0,,,,4,,0,,0.0,0.0,,,"2025","09",,,,,,0.0
687,SO2509-00073,2025-09-30,,2025-09-30,SO,Sales Order,E002,"",C2509006,,"",40000.0,0.00,0.0,0.0,0.0,40000.0,0.0,-40000.0,,,,4,,0,,0.0,0.0,,,"2025","09",,,,,,0.0
688,TJ2509-00067,,2025-09-30,,TJ,Sales,E002,"",C2509002,,"",345384.0,0.00,0.0,0.0,0.0,345384.0,345384.0,0.0,Tunai,,,4,SO2509-00072,0,Keluar,0.0,0.0,,,"2025","09",2025-09-30,,,,,0.0
689,TJ2509-00068,,2025-09-30,,TJ,Sales,E002,"",C2509003,,"",140000.0,0.00,0.0,0.0,0.0,140000.0,140000.0,0.0,Tunai,,,4,SO2509-00034,0,Keluar,0.0,0.0,,,"2025","09",2025-09-30,,,,,0.0
690,TJ2509-00069,,2025-09-30,,TJ,Sales,E002,"",C2509003,,"",290000.0,0.00,0.0,0.0,0.0,290000.0,290000.0,0.0,Tunai,,,4,SO2509-00041,0,Keluar,0.0,0.0,,,"2025","09",2025-09-30,,,,,0.0
691,TJ2509-00070,,2025-09-30,,TJ,Sales,E002,"",C2509003,,"",57750.0,0.00,0.0,0.0,8225.0,57750.0,57750.0,0.0,Tunai,,,4,SO2509-00046,0,Keluar,0.0,0.0,,,"2025","09",2025-09-30,,,,,0.0
692,TJ2509-00071,,2025-09-30,,TJ,Sales,E002,"",C2509003,,"",172000.0,0.00,0.0,0.0,1320.0,172000.0,172000.0,0.0,Tunai,,,4,SO2509-00048,0,Keluar,0.0,0.0,,,"2025","09",2025-09-30,,,,,0.0
693,TJ2509-00072,,2025-09-30,,TJ,Sales,E002,"",C2509003,,"",53760.0,0.00,0.0,0.0,3332.0,53760.0,53760.0,0.0,Tunai,,,4,SO2509-00051,0,Keluar,0.0,0.0,,,"2025","09",2025-09-30,,,,,0.0
694,TJ2509-00073,,2025-09-30,,TJ,Sales,E002,"",C2509003,,"",1711000.0,0.00,0.0,0.0,13500.0,1711000.0,1711000.0,0.0,Tunai,,,4,SO2509-00053,0,Keluar,0.0,0.0,,,"2025","09",2025-09-30,,,,,0.0
695,SO2509-00074,2025-09-30,,2025-09-30,SO,Sales Order,E002,"",C2507012,,"",117560.0,0.00,0.0,0.0,0.0,117560.0,0.0,-117560.0,,,,4,,0,,0.0,0.0,,,"2025","09",,,,,,0.0
696,TJ2510-00001,,2025-10-01,,TJ,Sales,E002,"",C2509006,,"",40000.0,0.00,0.0,0.0,29750.0,40000.0,40000.0,0.0,Tunai,,,4,SO2509-00073,0,Keluar,0.0,0.0,,,"2025","10",2025-10-01,,,,,0.0
697,SO2510-00001,2025-10-01,,2025-10-01,SO,Sales Order,E002,"",C2507015,,"",40960.0,0.00,0.0,0.0,0.0,40960.0,0.0,-40960.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
699,SO2510-00002,2025-10-01,,2025-10-01,SO,Sales Order,E002,"",C2509002,,"",276750.0,0.00,0.0,0.0,0.0,276750.0,0.0,-276750.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
700,TJ2510-00002,,2025-10-01,,TJ,Sales,E002,"",C2507015,,"",40960.0,0.00,0.0,0.0,15232.0,40960.0,40960.0,0.0,Tunai,,,4,SO2510-00001,0,Keluar,0.0,0.0,,,"2025","10",2025-10-01,,,,,0.0
701,SO2510-00003,2025-10-01,,2025-10-01,SO,Sales Order,E002,"",C2507015,,"",119040.0,0.00,0.0,0.0,0.0,119040.0,0.0,-119040.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
702,SO2510-00004,2025-10-01,,2025-10-01,SO,Sales Order,E002,"",C2507017,,"",21600.0,0.00,0.0,0.0,0.0,21600.0,0.0,-21600.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
704,SO2510-00005,2025-10-02,,2025-10-02,SO,Sales Order,E002,"",C2507015,,"",206400.0,0.00,0.0,0.0,0.0,206400.0,0.0,-206400.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
705,TJ2510-00003,,2025-10-02,,TJ,Sales,E002,"",C2509002,,"",276750.0,0.00,0.0,0.0,115312.5,276750.0,276750.0,0.0,Tunai,,,4,SO2510-00002,0,Keluar,0.0,0.0,,,"2025","10",2025-10-02,,,,,0.0
706,TJ2510-00004,,2025-10-02,,TJ,Sales,E002,"",C2507015,,"",119040.0,0.00,0.0,0.0,79968.0,119040.0,119040.0,0.0,Tunai,,,4,SO2510-00003,0,Keluar,0.0,0.0,,,"2025","10",2025-10-02,,,,,0.0
707,TJ2510-00005,,2025-10-02,,TJ,Sales,E002,"",C2507015,,"",206400.0,0.00,0.0,0.0,117810.0,206400.0,206400.0,0.0,Tunai,,,4,SO2510-00005,0,Keluar,0.0,0.0,,,"2025","10",2025-10-02,,,,,0.0
708,SO2510-00006,2025-10-02,,2025-10-02,SO,Sales Order,E002,"",C2508010,,"",450000.0,0.00,0.0,0.0,0.0,450000.0,0.0,-450000.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
709,SO2510-00007,2025-10-02,,2025-10-02,SO,Sales Order,E002,"",C2508011,,"",75000.0,0.00,0.0,0.0,0.0,75000.0,0.0,-75000.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
710,TJ2510-00006,,2025-10-02,,TJ,Sales,E002,"",C2508010,,"",450000.0,0.00,0.0,0.0,267900.0,450000.0,450000.0,0.0,Tunai,,,4,SO2510-00006,0,Keluar,0.0,0.0,,,"2025","10",2025-10-02,,,,,0.0
711,TJ2510-00007,,2025-10-03,,TJ,Sales,E002,"",C2508011,,"",75000.0,0.00,0.0,0.0,0.0,75000.0,75000.0,0.0,Tunai,,,4,SO2510-00007,0,Keluar,0.0,0.0,,,"2025","10",2025-10-03,,,,,0.0
712,SO2510-00008,2025-10-03,,2025-10-03,SO,Sales Order,E002,"",C2509001,,"",880000.0,0.00,0.0,0.0,0.0,880000.0,0.0,-880000.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
713,SO2510-00009,2025-10-03,,2025-10-03,SO,Sales Order,E002,"",C2507018,,"",166400.0,0.00,0.0,0.0,0.0,166400.0,0.0,-166400.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
714,SO2510-00010,2025-10-03,,2025-10-03,SO,Sales Order,E002,"",C2509003,,"",100000.0,0.00,0.0,0.0,0.0,100000.0,0.0,-100000.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
715,TJ2510-00008,,2025-10-03,,TJ,Sales,E002,"",C2507018,,"",166400.0,0.00,0.0,0.0,123760.0,166400.0,166400.0,0.0,Tunai,,,4,SO2510-00009,0,Keluar,0.0,0.0,,,"2025","10",2025-10-03,,,,,0.0
716,TJ2510-00009,,2025-10-04,,TJ,Sales,E002,"",C2507012,,"",117560.0,0.00,0.0,0.0,53128.0,117560.0,117560.0,0.0,Tunai,,,4,SO2509-00074,0,Keluar,0.0,0.0,,,"2025","10",2025-10-04,,,,,0.0
717,SO2510-00011,2025-10-04,,2025-10-04,SO,Sales Order,E002,"",C2510001,,"",900540.0,0.00,0.0,0.0,0.0,900540.0,0.0,-900540.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
718,SO2510-00012,2025-10-04,,2025-10-04,SO,Sales Order,E002,"",C2507015,,"",31680.0,0.00,0.0,0.0,0.0,31680.0,0.0,-31680.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
719,TJ2510-00010,,2025-10-04,,TJ,Sales,E002,"",C2507015,,"",31680.0,0.00,0.0,0.0,20706.0,31680.0,31680.0,0.0,Tunai,,,4,SO2510-00012,0,Keluar,0.0,0.0,,,"2025","10",2025-10-04,,,,,0.0
720,TJ2510-00011,,2025-10-04,,TJ,Sales,E002,"",C2510001,,"",900540.0,0.00,0.0,0.0,208012.5,900540.0,900540.0,0.0,Tunai,,,4,SO2510-00011,0,Keluar,0.0,0.0,,,"2025","10",2025-10-04,,,,,0.0
721,TJ2510-00012,,2025-10-06,,TJ,Sales,E002,"",C2509001,,"",3853928.0,0.00,0.0,0.0,223452.5,3853928.0,3853928.0,0.0,Tunai,,,4,SO2509-00050,0,Keluar,0.0,0.0,,,"2025","10",2025-10-06,,,,,0.0
722,TJ2510-00013,,2025-10-06,,TJ,Sales,E002,"",C2509001,,"",220000.0,0.00,0.0,0.0,0.0,220000.0,220000.0,0.0,Tunai,,,4,SO2509-00068,0,Keluar,0.0,0.0,,,"2025","10",2025-10-06,,,,,0.0
731,TJ2510-00016,,2025-10-07,,TJ,Sales,E002,"",C2507018,,"",166400.0,0.00,0.0,0.0,123760.0,166400.0,166400.0,0.0,Tunai,,,4,SO2510-00016,0,Keluar,0.0,0.0,,,"2025","10",2025-10-07,,,,,0.0
724,SO2510-00013,2025-10-06,,2025-10-06,SO,Sales Order,E002,"",C2507015,,"",32000.0,0.00,0.0,0.0,0.0,32000.0,0.0,-32000.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
725,TJ2510-00014,,2025-10-06,,TJ,Sales,E002,"",C2507015,,"",32000.0,0.00,0.0,0.0,23800.0,32000.0,32000.0,0.0,Tunai,,,4,SO2510-00013,0,Keluar,0.0,0.0,,,"2025","10",2025-10-06,,,,,0.0
726,SO2510-00014,2025-10-07,,2025-10-07,SO,Sales Order,E002,"",C2510002,,"",568480.0,0.00,0.0,0.0,0.0,568480.0,0.0,-568480.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
728,TJ2510-00015,,2025-10-07,,TJ,Sales,E002,"",C2510002,,"",568480.0,0.00,0.0,0.0,422807.0,568480.0,568480.0,0.0,Tunai,,,4,SO2510-00014,0,Keluar,0.0,0.0,,,"2025","10",2025-10-07,,,,,0.0
729,SO2510-00015,2025-10-07,,2025-10-07,SO,Sales Order,E002,"",C2507015,,"",224000.0,0.00,0.0,0.0,0.0,224000.0,0.0,-224000.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
730,SO2510-00016,2025-10-07,,2025-10-07,SO,Sales Order,E002,"",C2507018,,"",166400.0,0.00,0.0,0.0,0.0,166400.0,0.0,-166400.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
732,SO2510-00017,2025-10-08,,2025-10-08,SO,Sales Order,E002,"",C2507018,,"",499200.0,0.00,0.0,0.0,0.0,499200.0,0.0,-499200.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
733,TJ2510-00017,,2025-10-08,,TJ,Sales,E002,"",C2507015,,"",224000.0,0.00,0.0,0.0,41650.0,224000.0,224000.0,0.0,Tunai,,,4,SO2510-00015,0,Keluar,0.0,0.0,,,"2025","10",2025-10-08,,,,,0.0
734,TJ2510-00018,,2025-10-08,,TJ,Sales,E002,"",C2507018,,"",499200.0,0.00,0.0,0.0,371280.0,499200.0,499200.0,0.0,Tunai,,,4,SO2510-00017,0,Keluar,0.0,0.0,,,"2025","10",2025-10-08,,,,,0.0
735,SO2510-00018,2025-10-08,,2025-10-08,SO,Sales Order,E002,"",C2507017,,"",262000.0,0.00,0.0,0.0,0.0,262000.0,0.0,-262000.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
736,SO2510-00019,2025-10-09,,2025-10-09,SO,Sales Order,E002,"",C2507015,,"",778191.0,0.00,0.0,0.0,0.0,778191.0,0.0,-778191.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
737,SO2510-00020,2025-10-09,,2025-10-09,SO,Sales Order,E002,"",C2509002,,"",60000.0,0.00,0.0,0.0,0.0,60000.0,0.0,-60000.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
738,TJ2510-00019,,2025-10-09,,TJ,Sales,E002,"",C2507015,,"",778191.0,0.00,0.0,0.0,295755.0,778191.0,778191.0,0.0,Tunai,,,4,SO2510-00019,0,Keluar,0.0,0.0,,,"2025","10",2025-10-09,,,,,0.0
739,SO2510-00021,2025-10-09,,2025-10-09,SO,Sales Order,E002,"",C2509001,,"",163046.4,0.00,0.0,0.0,0.0,163046.4,0.0,-163046.4,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
740,SO2510-00022,2025-10-10,,2025-10-10,SO,Sales Order,E002,"",C2507015,,"",389111.0,0.00,0.0,0.0,0.0,389111.0,0.0,-389111.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
741,SO2510-00023,2025-10-10,,2025-10-10,SO,Sales Order,E002,"",C2507018,,"",48000.0,0.00,0.0,0.0,0.0,48000.0,0.0,-48000.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
742,SO2510-00024,2025-10-10,,2025-10-10,SO,Sales Order,E002,"",C2509003,,"",867966.0,0.00,0.0,0.0,0.0,867966.0,0.0,-867966.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
743,SO2510-00025,2025-10-10,,2025-10-10,SO,Sales Order,E002,"",C2509009,,"",230000.0,0.00,0.0,0.0,0.0,230000.0,0.0,-230000.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
744,TJ2510-00020,,2025-10-10,,TJ,Sales,E002,"",C2509009,,"",230000.0,0.00,0.0,0.0,137000.0,230000.0,230000.0,0.0,Tunai,,,4,SO2510-00025,0,Keluar,0.0,0.0,,,"2025","10",2025-10-10,,,,,0.0
745,TJ2510-00021,,2025-10-10,,TJ,Sales,E002,"",C2507015,,"",389111.0,0.00,0.0,0.0,269875.0,389111.0,389111.0,0.0,Tunai,,,4,SO2510-00022,0,Keluar,0.0,0.0,,,"2025","10",2025-10-10,,,,,0.0
746,SO2510-00026,2025-10-11,,2025-10-11,SO,Sales Order,E002,"",C2509003,,"",86712.0,0.00,0.0,0.0,0.0,86712.0,0.0,-86712.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
747,SO2510-00027,2025-10-11,,2025-10-11,SO,Sales Order,E002,"",C2507015,,"",35280.0,0.00,0.0,0.0,0.0,35280.0,0.0,-35280.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
748,SO2510-00028,2025-10-11,,2025-10-11,SO,Sales Order,E002,"",C2510003,,"",135000.0,0.00,0.0,0.0,0.0,135000.0,0.0,-135000.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
749,SO2510-00029,2025-10-11,,2025-10-11,SO,Sales Order,E002,"",C2507018,,"",550000.0,0.00,0.0,0.0,0.0,550000.0,0.0,-550000.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
750,TJ2510-00022,,2025-10-11,,TJ,Sales,E002,"",C2510003,,"",135000.0,0.00,0.0,0.0,26775.0,135000.0,135000.0,0.0,Tunai,,,4,SO2510-00028,0,Keluar,0.0,0.0,,,"2025","10",2025-10-11,,,,,0.0
751,TJ2510-00023,,2025-10-11,,TJ,Sales,E002,"",C2509008,,"",65000.0,0.00,0.0,0.0,0.0,65000.0,65000.0,0.0,Tunai,,,4,SO2509-00049,0,Keluar,0.0,0.0,,,"2025","10",2025-10-11,,,,,0.0
752,TJ2510-00024,,2025-10-11,,TJ,Sales,E002,"",C2507018,,"",48000.0,0.00,0.0,0.0,35700.0,48000.0,48000.0,0.0,Tunai,,,4,SO2510-00023,0,Keluar,0.0,0.0,,,"2025","10",2025-10-11,,,,,0.0
753,TJ2510-00025,,2025-10-11,,TJ,Sales,E002,"",C2507018,,"",550000.0,0.00,0.0,0.0,0.0,550000.0,550000.0,0.0,Tunai,,,4,SO2510-00029,0,Keluar,0.0,0.0,,,"2025","10",2025-10-11,,,,,0.0
754,TJ2510-00026,,2025-10-13,,TJ,Sales,E002,"",C2509002,,"",60000.0,0.00,0.0,0.0,0.0,60000.0,60000.0,0.0,Tunai,,,4,SO2510-00020,0,Keluar,0.0,0.0,,,"2025","10",2025-10-13,,,,,0.0
755,SO2510-00030,2025-10-14,,2025-10-14,SO,Sales Order,E002,"",C2510004,,"",337500.0,0.00,0.0,0.0,0.0,337500.0,0.0,-337500.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
756,SO2510-00031,2025-10-14,,2025-10-14,SO,Sales Order,E002,"",C2507015,,"",314720.0,0.00,0.0,0.0,0.0,314720.0,0.0,-314720.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
757,TJ2510-00027,,2025-10-14,,TJ,Sales,E002,"",C2507015,,"",314720.0,0.00,0.0,0.0,50902.25,314720.0,314720.0,0.0,Tunai,,,4,SO2510-00031,0,Keluar,0.0,0.0,,,"2025","10",2025-10-14,,,,,0.0
758,SO2510-00032,2025-10-14,,2025-10-14,SO,Sales Order,E002,"",C2507015,,"",51280.0,0.00,0.0,0.0,0.0,51280.0,0.0,-51280.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
759,SO2510-00033,2025-10-14,,2025-10-14,SO,Sales Order,E002,"",C2509003,,"",169968.0,0.00,0.0,0.0,0.0,169968.0,0.0,-169968.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
760,TJ2510-00028,,2025-10-14,,TJ,Sales,E002,"",C2510004,,"",337500.0,0.00,0.0,0.0,0.0,337500.0,337500.0,0.0,Tunai,,,4,SO2510-00030,0,Keluar,0.0,0.0,,,"2025","10",2025-10-14,,,,,0.0
761,SO2510-00034,2025-10-15,,2025-10-15,SO,Sales Order,E002,"",C2507018,,"",308000.0,0.00,0.0,0.0,0.0,308000.0,0.0,-308000.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
762,SO2510-00035,2025-10-15,,2025-10-15,SO,Sales Order,E002,"",C2507012,,"",59360.0,0.00,0.0,0.0,0.0,59360.0,0.0,-59360.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
763,TJ2510-00029,,2025-10-15,,TJ,Sales,E002,"",C2507018,,"",308000.0,0.00,0.0,0.0,72600.0,308000.0,308000.0,0.0,Tunai,,,4,SO2510-00034,0,Keluar,0.0,0.0,,,"2025","10",2025-10-15,,,,,0.0
764,SO2510-00036,2025-10-15,,2025-10-15,SO,Sales Order,E002,"",C2507007,,"",32000.0,0.00,0.0,0.0,0.0,32000.0,0.0,-32000.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
765,TJ2510-00030,,2025-10-16,,TJ,Sales,E002,"",C2507007,,"",32000.0,0.00,0.0,0.0,23800.0,32000.0,32000.0,0.0,Tunai,,,4,SO2510-00036,0,Keluar,0.0,0.0,,,"2025","10",2025-10-16,,,,,0.0
766,SO2510-00037,2025-10-16,,2025-10-16,SO,Sales Order,E002,"",C2510005,,"",49500.0,0.00,0.0,0.0,0.0,49500.0,0.0,-49500.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
767,TJ2510-00031,,2025-10-16,,TJ,Sales,E002,"",C2510005,,"",49500.0,0.00,0.0,0.0,17850.0,49500.0,49500.0,0.0,Tunai,,,4,SO2510-00037,0,Keluar,0.0,0.0,,,"2025","10",2025-10-16,,,,,0.0
768,TJ2510-00032,,2025-10-16,,TJ,Sales,E002,"",C2507015,,"",35280.0,0.00,0.0,0.0,0.0,35280.0,35280.0,0.0,Tunai,,,4,SO2510-00027,0,Keluar,0.0,0.0,,,"2025","10",2025-10-16,,,,,0.0
769,TJ2510-00033,,2025-10-16,,TJ,Sales,E002,"",C2507015,,"",51280.0,0.00,0.0,0.0,38139.5,51280.0,51280.0,0.0,Tunai,,,4,SO2510-00032,0,Keluar,0.0,0.0,,,"2025","10",2025-10-16,,,,,0.0
770,SO2510-00038,2025-10-16,,2025-10-16,SO,Sales Order,E002,"",C2509003,,"",65000.0,0.00,0.0,0.0,0.0,65000.0,0.0,-65000.0,,,,4,,0,,0.0,0.0,,,"2025","10",,,,,,0.0
