"NOTRANS","KODE","NOURUT","KODEBARANG","NAMABARANG","KODESATUAN","JML","HRGBELI","PANJANG","LEBAR","JASADESAIN","BIAYALAIN","HRGJUAL","SATUANJUAL","JMLJUAL","HRGTERJUAL","DISKPERSEN","DISKNILAI","SUBTOTAL","JMLRETUR","KONVERSI","STOKASAL","NAMAPESANAN","URAIAN","KETPESANAN","LOKASIFILE","STATUSCETAK","KODEBAHAN","KODEBAHAN1","KODEBAHAN2","KODEBAHAN3","KODEBAHAN4","KODEBAHAN5","JMLBAHAN1","JMLBAHAN2","JMLBAHAN3","JMLBAHAN4","JMLBAHAN5"
TJ2508-00010,TJ,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,2.00,0.0,0.50,1.00,0.0,0.0,15000.0,MTR,2.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK SAKHAZAIN STORE,"",FLEXY 280,,0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00011,SO,1,"0104300001",ALBATROS LAM (IN),MTR,2.00,8750.0,0.50,0.70,0.0,0.0,85000.0,MTR,2.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,MONSTER JAM,"",ALBATROS LAM DOFF (IN),"",0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00011,SO,2,"0104300001",ALBATROS LAM (IN),MTR,2.00,3150.0,0.30,0.42,0.0,0.0,85000.0,MTR,2.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,MONSTER JAM,"",ALBATROS LAM DOFF (IN),"",0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
TB2508-00001,TB,1,"0108700004",EVENT DESK,PCS,2.00,450000.0,0.00,0.00,0.0,0.0,450000.0,PCS,2.00,450000.0,0.00,0.0,0.0,0.00,0.00,0.00,,,,,0,,,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00012,SO,1,"0112400001",BAHAN POLOSAN FLEXY,MTR,5.00,0.0,3.00,1.50,0.0,0.0,12000.0,MTR,5.00,12000.0,0.00,0.0,0.0,0.00,1.00,0.00,BAHAN POLOSAN ,"",FLEXY 280,"",0,"0112400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00011,TJ,1,"0112400001",BAHAN POLOSAN FLEXY,MTR,5.00,0.0,3.00,1.50,0.0,0.0,12000.0,MTR,5.00,12000.0,0.00,0.0,0.0,0.00,0.00,0.00,BAHAN POLOSAN ,"",FLEXY 280,,0,"0112400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00012,TJ,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,2.00,0.0,1.00,1.00,0.0,0.0,7500.0,MTR,2.00,7500.0,0.00,0.0,0.0,0.00,0.00,0.00,BANNER FARIDA ZULFA,"",FLEXY 280,,0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00015,SO,1,"0112600001",STICKER SANBLAST + PASANG STASIUN BNI,PCS,1.00,0.0,1.00,1.00,0.0,0.0,1000000.0,PCS,1.00,1000000.0,0.00,0.0,0.0,0.00,1.00,0.00,STASIUN KERETA BNI CITY,"","STICKER SANBLAST + PASANG 
3.14 X 2.40","",0,"0112600002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00013,SO,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,2.00,0.0,1.00,1.00,0.0,0.0,7500.0,MTR,2.00,7500.0,0.00,0.0,0.0,0.00,1.00,0.00,BANNER FARIDA ZULFA,"",FLEXY 280,"",0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00014,SO,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,3.00,0.0,1.00,1.00,0.0,0.0,15000.0,MTR,3.00,15000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK BAKAM ,"",FLEXY 280,"",0,"",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00014,SO,2,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,3.00,0.0,0.50,1.00,0.0,0.0,15000.0,MTR,3.00,15000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK PERINGATAN ,"",FLEXY 280,"",0,"",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00014,SO,3,"0502900001",STICKER VINYL CHINA DURATAC (IN),MTR,10.00,0.0,0.10,0.10,0.0,0.0,50000.0,MTR,10.00,50000.0,0.00,0.0,0.0,0.00,1.00,0.00,STICKER PIJAT,"",VINYL CHINA DURATAC (IN),"",0,"",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00016,SO,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.50,3.00,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,1.00,0.00,BINTANG MOTOR ,"",FLEXY 280,"",0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00013,TJ,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.50,3.00,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,BINTANG MOTOR ,"",FLEXY 280,,0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00014,TJ,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.50,3.00,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK WARKOP,"",F 280,,0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00014,TJ,2,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.00,2.00,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK WARKOP,"",F 280,,0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00014,TJ,3,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.00,1.30,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK WARKOP,"",F 280,,0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00015,TJ,1,"0112600001",STICKER SANBLAST + PASANG STASIUN BNI,PCS,1.00,0.0,1.00,1.00,0.0,0.0,1000000.0,PCS,1.00,1000000.0,0.00,0.0,0.0,0.00,0.00,0.00,STASIUN KERETA BNI CITY,"","STICKER SANBLAST + PASANG 
3.14 X 2.40",,0,"0112600002",,,,,,0.00,0.00,0.00,0.00,0.00
PO2508-00001,PO,1,"0100100004",Mata Ayam Single (bergerigi),PCS,4.00,75000.0,0.00,0.00,0.0,0.0,75000.0,PCS,4.00,75000.0,0.00,0.0,0.0,0.00,1.00,0.00,,,,,0,,,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00018,SO,1,"0112900001",GLOBAL SPANDUK RUMAH ,PCS,2.00,0.0,1.00,1.00,0.0,0.0,20000.0,PCS,2.00,20000.0,0.00,0.0,0.0,0.00,1.00,0.00,SOANDUK RUMAH DIJUAL ,"","FLEXY 280 
0.70 X 0.70","",0,"",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00016,TJ,1,"0112900001",GLOBAL SPANDUK RUMAH ,PCS,2.00,0.0,1.00,1.00,0.0,0.0,20000.0,PCS,2.00,20000.0,0.00,0.0,0.0,0.00,0.00,0.00,SOANDUK RUMAH DIJUAL ,"","FLEXY 280 
0.70 X 0.70",,0,"",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00017,SO,1,"0112700001",BAHAN POLOSAN ONEWAY ,MTR,1.00,0.0,1.20,6.00,0.0,0.0,45000.0,MTR,1.00,45000.0,0.00,0.0,0.0,0.00,1.00,0.00,BAHAN POLOSAN ONEWAY,"","","",0,"0112700002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00017,SO,2,"0503200001",STICKER VINYL RITRAMA LAM (IN),MTR,2.00,8910.0,0.45,0.60,0.0,0.0,85000.0,MTR,2.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,STICKER JAMAKITE,"",STICKER RITRAMA LAM GLOSSY,"",0,"0503200002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00020,SO,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.00,2.00,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,1.00,0.00,SANDUK 17AN PAK RT ,"","F280
FREE","",0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00020,SO,2,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.00,2.50,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK 17AN PAK RT,"","F280
FREE","",0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00017,TJ,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.00,2.00,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,SANDUK 17AN PAK RT ,"","F280
FREE",,0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00017,TJ,2,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.00,2.50,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK 17AN PAK RT,"","F280
FREE",,0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00019,SO,1,"0503200001",STICKER VINYL RITRAMA LAM (IN),MTR,2.00,8250.0,0.50,0.50,0.0,0.0,85000.0,MTR,2.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,STICKER JAMAKITE,"",STICKER RITRAMA LAM DOFF (IN),"",0,"0503200002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00019,SO,2,"0107200001",X BANNER ALBATROS LAM (60X160),PCS,1.00,0.0,1.00,1.00,0.0,0.0,100000.0,PCS,1.00,100000.0,0.00,0.0,0.0,0.00,1.00,0.00,JAMAKITE,"",X BANNER ALBATROS LAM DOFF,"",0,"",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00019,SO,3,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,0.60,1.80,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK JAMAKITE,"",FLEXY 280,"",0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00022,SO,1,"0104200001",ALBATROS (IN),MTR,1.00,10130.4,0.67,0.84,0.0,0.0,65000.0,MTR,1.00,65000.0,0.00,0.0,0.0,0.00,1.00,0.00,POSTER KELAS,"",ALBATROS (IN),"",0,"0104200002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00022,SO,2,"0104200001",ALBATROS (IN),MTR,1.00,10092.6,0.63,0.89,0.0,0.0,65000.0,MTR,1.00,65000.0,0.00,0.0,0.0,0.00,1.00,0.00,POSTER KELAS,"",ALBATROS (IN),"",0,"0104200002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00021,SO,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.00,1.00,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK RUMAH DIJUAL,"","F280
0.60 X 0.90 ","",0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00023,SO,1,"0113000001",STICKER RITRAMA (IN) RESELER,MTR,1.00,0.0,7.60,5.10,0.0,0.0,60000.0,MTR,1.00,60000.0,0.00,0.0,0.0,0.00,1.00,0.00,FLOOR,"",STICKER RITRAMA (IN),"",0,"0113000002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00023,SO,2,"0113000001",STICKER RITRAMA (IN) RESELER,MTR,3.00,0.0,1.20,0.80,0.0,0.0,60000.0,MTR,3.00,60000.0,0.00,0.0,0.0,0.00,1.00,0.00,HOF,"",STICKER RITRAMA (IN),"",0,"0113000002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00023,SO,3,"0113000001",STICKER RITRAMA (IN) RESELER,MTR,1.00,0.0,4.98,2.54,0.0,0.0,60000.0,MTR,1.00,60000.0,0.00,0.0,0.0,0.00,1.00,0.00,HALL,"",STICKER RITRAMA (IN),"",0,"0113000002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00024,SO,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.50,3.00,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK KOPERASI ,"",FLEXY 280,"",0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00018,TJ,1,"0104200001",ALBATROS (IN),MTR,1.00,10130.4,0.67,0.84,0.0,0.0,65000.0,MTR,1.00,65000.0,0.00,0.0,0.0,0.00,0.00,0.00,POSTER KELAS,"",ALBATROS (IN),,0,"0104200002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00018,TJ,2,"0104200001",ALBATROS (IN),MTR,1.00,10092.6,0.63,0.89,0.0,0.0,65000.0,MTR,1.00,65000.0,0.00,0.0,0.0,0.00,0.00,0.00,POSTER KELAS,"",ALBATROS (IN),,0,"0104200002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00025,SO,1,"0113000001",STICKER RITRAMA (IN) RESELER,MTR,4.00,0.0,0.70,1.20,0.0,0.0,60000.0,MTR,4.00,60000.0,0.00,0.0,0.0,0.00,1.00,0.00,STICKER MUSHOLA,"",STICKER RITRAMA (IN),"",0,"0113000002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00029,SO,1,"0113100001",STICKER + IMPRABOARD,PCS,1.00,0.0,1.00,1.00,0.0,0.0,260000.0,PCS,1.00,260000.0,0.00,0.0,0.0,0.00,1.00,0.00,STANDING KARAKTER,"",STICKER + IMPRABOARD ,"",0,"",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00027,SO,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.50,2.50,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,1.00,0.00,HUT RI,"",F280,"",0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00028,SO,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.00,1.00,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK ASTRO ,"","FLEXY 280
1X50","",0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00019,TJ,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.00,1.00,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK ASTRO ,"","FLEXY 280
1X50",,0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00033,SO,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,2.00,0.0,0.80,1.60,0.0,0.0,15000.0,MTR,2.00,15000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK RENOVASI,"",F280,"",0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00026,SO,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.50,2.00,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK THRIFTING,"",F280,"",0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00020,TJ,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,2.00,1.50,0.0,10000.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK MENU ,"",FLEXY 280,,0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00031,SO,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,2.00,1.50,0.0,10000.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK MENU ,"",FLEXY 280,"",0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00031,SO,2,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.50,1.00,0.0,10000.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK MENU ,"",FLEXY 280,"",0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00020,TJ,2,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.50,1.00,0.0,10000.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK MENU ,"",FLEXY 280,,0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00021,TJ,1,"0503100001",STICKER VINYL RITRAMA (IN),MTR,1.00,19500.0,0.50,1.50,0.0,30000.0,70000.0,MTR,1.00,70000.0,0.00,0.0,0.0,0.00,0.00,0.00,SIGNAGE,"",STICKER RITRAMA ,,0,"0503100002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00021,TJ,2,"0113700001",LAMINATING,PCS,1.00,0.0,1.00,1.00,0.0,0.0,20000.0,PCS,1.00,20000.0,0.00,0.0,0.0,0.00,0.00,0.00,LAMINATING GLOSSY,"","",,0,"",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00030,SO,1,"0113200001",REALME 0.60 X 0.84,PCS,13.00,0.0,1.00,1.00,0.0,0.0,50000.0,PCS,13.00,50000.0,0.00,0.0,0.0,0.00,1.00,0.00,REALME ,"","DURATRANS (IN)
60X84","",0,"0113200002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00032,SO,1,"0503100001",STICKER VINYL RITRAMA (IN),MTR,1.00,19500.0,0.50,1.50,0.0,30000.0,70000.0,MTR,1.00,70000.0,0.00,0.0,0.0,0.00,1.00,0.00,SIGNAGE,"",STICKER RITRAMA ,"",0,"0503100002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00032,SO,2,"0113700001",LAMINATING,PCS,1.00,0.0,1.00,1.00,0.0,0.0,20000.0,PCS,1.00,20000.0,0.00,0.0,0.0,0.00,1.00,0.00,LAMINATING GLOSSY,"","","",0,"",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00030,SO,2,"0113300001",REALME 0.42 X 0.60,PCS,3.00,0.0,1.00,1.00,0.0,0.0,27000.0,PCS,3.00,27000.0,0.00,0.0,0.0,0.00,1.00,0.00,REALME ,"","DURATRANS (IN)
42X60","",0,"0113300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00030,SO,3,"0100100005",REALME 0.16 X 0.28.2,PCS,72.00,0.0,1.00,1.00,0.0,0.0,7000.0,PCS,72.00,7000.0,0.00,0.0,0.0,0.00,1.00,0.00,REALME,"","DURATRANS (IN)
16X28.2","",0,"0113400001",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00030,SO,4,"0113500001",REALME 0.62.1 X 0.10,PCS,18.00,0.0,1.00,1.00,0.0,0.0,10000.0,PCS,18.00,10000.0,0.00,0.0,0.0,0.00,1.00,0.00,REALME,"","DURATRANS (IN)
62.1X10","",0,"0113500002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00030,SO,5,"0113600001",REALME 0.43.8 X 0.08,PCS,5.00,0.0,1.00,1.00,0.0,0.0,6000.0,PCS,5.00,6000.0,0.00,0.0,0.0,0.00,1.00,0.00,REALME,"","DURATRANS (IN)
43.8 X8","",0,"0113600002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00034,SO,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.22,2.10,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,1.00,0.00,HUT RI,"",FLEXY 280,"",0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2508-00037,SO,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,2.00,5.00,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,1.00,0.00,BANNER MENU,"","F280
SLONGSONG BAWAH","",0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00022,TJ,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,54264.0,1.20,3.80,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,MEJA DISPLAY ,"",F 280 ,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00022,TJ,2,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,2.00,43554.0,2.00,1.83,0.0,0.0,15000.0,MTR,2.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,BACKWALL,"",F 280,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00022,TJ,3,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,10.00,65450.0,1.00,5.50,0.0,0.0,15000.0,MTR,10.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,PAGAR ,"",F 280 ,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00023,TJ,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.00,1.50,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK HUT RI ,"",F 280,,0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00023,TJ,2,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.00,2.50,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK HUT RI,"",F 280,,0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00023,TJ,3,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,3.00,5.00,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK HUT RI ,"",F 280,,0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00024,TJ,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.00,2.00,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK KEMERDEKAAN ,"",FLEXY 280,,0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00025,TJ,1,"0104300001",ALBATROS LAM (IN),MTR,2.00,8750.0,0.50,0.70,0.0,0.0,85000.0,MTR,2.00,85000.0,0.00,0.0,0.0,0.00,0.00,0.00,MONSTER JAM,"",ALBATROS LAM DOFF (IN),,0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00025,TJ,2,"0104300001",ALBATROS LAM (IN),MTR,2.00,3150.0,0.30,0.42,0.0,0.0,85000.0,MTR,2.00,85000.0,0.00,0.0,0.0,0.00,0.00,0.00,MONSTER JAM,"",ALBATROS LAM DOFF (IN),,0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00026,TJ,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,3.00,0.0,1.00,1.00,0.0,0.0,15000.0,MTR,3.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK BAKAM ,"",FLEXY 280,,0,"",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00026,TJ,2,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,3.00,0.0,0.50,1.00,0.0,0.0,15000.0,MTR,3.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK PERINGATAN ,"",FLEXY 280,,0,"",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00026,TJ,3,"0502900001",STICKER VINYL CHINA DURATAC (IN),MTR,10.00,0.0,0.10,0.10,0.0,0.0,50000.0,MTR,10.00,50000.0,0.00,0.0,0.0,0.00,0.00,0.00,STICKER PIJAT,"",VINYL CHINA DURATAC (IN),,0,"",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00027,TJ,1,"0112700001",BAHAN POLOSAN ONEWAY ,MTR,1.00,0.0,1.20,6.00,0.0,0.0,45000.0,MTR,1.00,45000.0,0.00,0.0,0.0,0.00,0.00,0.00,BAHAN POLOSAN ONEWAY,"","",,0,"0112700002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00027,TJ,2,"0503200001",STICKER VINYL RITRAMA LAM (IN),MTR,2.00,8910.0,0.45,0.60,0.0,0.0,85000.0,MTR,2.00,85000.0,0.00,0.0,0.0,0.00,0.00,0.00,STICKER JAMAKITE,"",STICKER RITRAMA LAM GLOSSY,,0,"0503200002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00028,TJ,1,"0503200001",STICKER VINYL RITRAMA LAM (IN),MTR,2.00,8250.0,0.50,0.50,0.0,0.0,85000.0,MTR,2.00,85000.0,0.00,0.0,0.0,0.00,0.00,0.00,STICKER JAMAKITE,"",STICKER RITRAMA LAM DOFF (IN),,0,"0503200002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00028,TJ,2,"0107200001",X BANNER ALBATROS LAM (60X160),PCS,1.00,0.0,1.00,1.00,0.0,0.0,100000.0,PCS,1.00,100000.0,0.00,0.0,0.0,0.00,0.00,0.00,JAMAKITE,"",X BANNER ALBATROS LAM DOFF,,0,"",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00028,TJ,3,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,0.60,1.80,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK JAMAKITE,"",FLEXY 280,,0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00029,TJ,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.00,1.00,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,SPANDUK RUMAH DIJUAL,"","F280
0.60 X 0.90 ",,0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00030,TJ,1,"0113000001",STICKER RITRAMA (IN) RESELER,MTR,4.00,0.0,0.70,1.20,0.0,0.0,60000.0,MTR,4.00,60000.0,0.00,0.0,0.0,0.00,0.00,0.00,STICKER MUSHOLA,"",STICKER RITRAMA (IN),,0,"0113000002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2508-00031,TJ,1,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,MTR,1.00,0.0,1.50,2.50,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,HUT RI,"",F280,,0,"0110800002",,,,,,0.00,0.00,0.00,0.00,0.00
